pkey,id,date,security,asset,liability
29921,30516,2002-09-30,5637,70622,62814
29922,30516,2002-12-31,4073,71696,63668
29923,30519,2002-03-31,71908,191927,173308
29924,30519,2002-06-30,73078,198781,179562
29925,30519,2002-09-30,71059,198466,178799
29926,30519,2002-12-31,73035,206387,186188
29927,30526,2002-03-31,64,12251,9709
29928,30526,2002-06-30,64,11936,9362
29929,30526,2002-09-30,62,11762,9175
29930,30526,2002-12-31,46,11812,9242
29931,30529,2002-03-31,289307,866910,795181
29932,30529,2002-06-30,310055,896582,820411
29933,30529,2002-09-30,358737,919826,839242
29934,30529,2002-12-31,413640,1000000,919276
29935,30530,2002-03-31,37250,221658,199601
29936,30530,2002-06-30,40236,227705,204799
29937,30530,2002-09-30,46611,231402,207635
29938,30530,2002-12-31,26682,238160,214234
29939,30544,2002-03-31,1702,439530,376369
29940,30544,2002-06-30,1608,444022,378692
29941,30544,2002-09-30,1458,451556,384310
29942,30544,2002-12-31,1397,461750,392772
29943,30547,2002-03-31,1358,37853,34449
29944,30547,2002-06-30,1259,37006,33566
29945,30547,2002-09-30,1109,36148,32826
29946,30547,2002-12-31,1003,35083,31694
29947,30551,2002-03-31,7380,131130,101694
29948,30551,2002-06-30,6813,131092,101264
29949,30551,2002-09-30,8211,130476,100714
29950,30551,2002-12-31,8403,133066,102687
29951,30559,2002-03-31,1080000,5240000,4790000
29952,30559,2002-06-30,1020000,5330000,4870000
29953,30559,2002-09-30,865686,5220000,4750000
29954,30559,2002-12-31,705328,4910000,4440000
29955,30564,2002-03-31,13650,53643,46103
29956,30564,2002-06-30,12418,53784,46864
29957,30564,2002-09-30,10935,52976,46043
29958,30564,2002-12-31,9173,51959,44937
29959,30568,2002-03-31,6621,39561,34576
29960,30568,2002-06-30,6081,41258,36216
29961,30568,2002-09-30,6525,38443,33337
29962,30568,2002-12-31,7039,39005,33851
29963,30570,2002-03-31,324,42410,38911
29964,30570,2002-06-30,287,44883,41283
29965,30570,2002-09-30,273,46182,42489
29966,30570,2002-12-31,254,45401,41572
29967,30579,2002-03-31,125254,550514,507268
29968,30579,2002-06-30,122345,565984,520853
29969,30579,2002-09-30,117942,563058,516063
29970,30579,2002-12-31,148386,588619,544860
29971,30585,2002-03-31,184,35387,32089
29972,30585,2002-06-30,157,41174,37777
29973,30585,2002-09-30,156,45161,41650
29974,30585,2002-12-31,154,44848,41226
29975,30590,2002-03-31,2680,34702,32452
29976,30590,2002-06-30,3506,31657,29533
29977,30590,2002-09-30,7979,30563,28596
29978,30590,2002-12-31,7508,30618,28817
29979,30595,2002-03-31,14401,65141,60491
29980,30595,2002-06-30,18081,65873,61241
29981,30595,2002-09-30,20537,68272,63534
29982,30595,2002-12-31,18780,67055,62209
29983,30600,2002-03-31,1313,194292,173836
29984,30600,2002-06-30,1251,198813,177857
29985,30600,2002-09-30,1066,202550,181208
29986,30600,2002-12-31,633,212718,191190
29987,30602,2002-03-31,1559,27878,21312
29988,30602,2002-06-30,1416,27345,20978
29989,30602,2002-09-30,1291,28480,22044
29990,30602,2002-12-31,1175,29009,22536
29991,30614,2002-03-31,175075,2350000,2170000
29992,30614,2002-06-30,155448,2350000,2170000
29993,30614,2002-09-30,128778,2440000,2260000
29994,30614,2002-12-31,109755,2440000,2250000
29995,30615,2002-03-31,0,61818,57230
29996,30615,2002-06-30,0,62005,57348
29997,30615,2002-09-30,0,63853,59121
29998,30615,2002-12-31,0,64550,59751
29999,30617,2002-03-31,93145,304979,284985
30000,30617,2002-06-30,89886,310927,289583
30001,30617,2002-09-30,87104,334519,313007
30002,30617,2002-12-31,90884,354399,332770
30003,30618,2002-03-31,3189,12612,11311
30004,30618,2002-06-30,3022,12102,10790
30005,30618,2002-09-30,2803,12337,10990
30006,30618,2002-12-31,2849,12723,11360
30007,30619,2002-03-31,5092,55966,51170
30008,30619,2002-06-30,4790,57738,52712
30009,30619,2002-09-30,5788,59916,54670
30010,30619,2002-12-31,5631,61387,55863
30011,30626,2002-03-31,1886,144380,134637
30012,30626,2002-06-30,1584,148646,138644
30013,30626,2002-09-30,1235,155588,145295
30014,30626,2002-12-31,986,155830,145225
30015,30637,2002-03-31,2221,100154,88029
30016,30637,2002-06-30,2135,110288,98026
30017,30637,2002-09-30,2500,121456,108988
30018,30637,2002-12-31,2317,121992,109301
30019,30644,2002-03-31,0,18201,15274
30020,30644,2002-06-30,0,18100,15141
30021,30644,2002-09-30,0,17505,14512
30022,30644,2002-12-31,0,17029,14005
30023,30652,2002-03-31,16407,115829,107612
30024,30652,2002-06-30,16050,108389,99804
30025,30652,2002-09-30,14971,110502,101480
30026,30652,2002-12-31,13102,109560,100600
30027,30656,2002-03-31,0,25988,23996
30028,30656,2002-06-30,0,26020,23900
30029,30656,2002-09-30,0,25462,23326
30030,30656,2002-12-31,0,26262,24108
30031,30664,2002-03-31,3346,63989,52554
30032,30664,2002-06-30,5137,64002,52339
30033,30664,2002-09-30,4033,63144,51320
30034,30664,2002-12-31,2390,63637,51562
30035,30668,2002-03-31,10804,210417,188465
30036,30668,2002-06-30,10239,210923,188830
30037,30668,2002-09-30,9456,220043,197747
30038,30668,2002-12-31,8442,222295,199918
30039,30670,2002-03-31,1023,9102,8673
30040,30670,2002-06-30,988,9077,8656
30041,30670,2002-09-30,976,8690,8378
30042,30680,2002-03-31,24140,227558,205219
30043,30680,2002-06-30,28322,232399,209444
30044,30680,2002-09-30,26173,236182,212855
30045,30680,2002-12-31,27188,238763,214988
30046,30683,2002-03-31,221789,798421,738422
30047,30683,2002-06-30,246555,861075,797549
30048,30683,2002-09-30,331808,950396,882610
30049,30683,2002-12-31,354522,1020000,952481
30050,30688,2002-03-31,2,32355,25746
30051,30688,2002-06-30,1,33252,26607
30052,30688,2002-09-30,1,34284,27657
30053,30688,2002-12-31,1,34591,27859
30054,30691,2002-03-31,26936,135094,121310
30055,30691,2002-06-30,24820,132069,117821
30056,30691,2002-09-30,23299,131176,118065
30057,30691,2002-12-31,19749,135854,122520
30058,30692,2002-03-31,3,87241,79116
30059,30692,2002-06-30,3,84813,76543
30060,30692,2002-09-30,3,86104,77710
30061,30692,2002-12-31,2,83229,74945
30062,30693,2002-03-31,0,93861,87166
30063,30693,2002-06-30,0,92432,85623
30064,30693,2002-09-30,0,91235,84348
30065,30693,2002-12-31,0,91358,84225
30066,30695,2002-03-31,5308,64403,57632
30067,30695,2002-06-30,4987,64582,57705
30068,30695,2002-09-30,4623,64412,57398
30069,30695,2002-12-31,7992,69813,62661
30070,30696,2002-03-31,25816,199664,185443
30071,30696,2002-06-30,23477,204500,189438
30072,30696,2002-09-30,23259,207856,192171
30073,30696,2002-12-31,21489,204106,189612
30074,30698,2002-03-31,32798,250712,220211
30075,30698,2002-06-30,35322,259893,228565
30076,30698,2002-09-30,38981,257612,225291
30077,30698,2002-12-31,38931,258394,225110
30078,30699,2002-03-31,4027,28491,25743
30079,30699,2002-06-30,5799,28478,25534
30080,30699,2002-09-30,4350,28794,25746
30081,30699,2002-12-31,3816,28393,25575
30082,30700,2002-03-31,278439,2320000,2100000
30083,30700,2002-06-30,232745,2360000,2130000
30084,30700,2002-09-30,168873,2380000,2150000
30085,30704,2002-03-31,35850,243515,222847
30086,30704,2002-06-30,35419,255507,234373
30087,30704,2002-09-30,33968,258623,237181
30088,30704,2002-12-31,36399,262612,240844
30089,30707,2002-03-31,0,204176,186540
30090,30707,2002-06-30,0,210200,192159
30091,30707,2002-09-30,0,217260,198705
30092,30707,2002-12-31,0,215811,197025
30093,30713,2002-03-31,5398,8911,7884
30094,30713,2002-06-30,5348,8938,7927
30095,30713,2002-09-30,4980,8624,7619
30096,30713,2002-12-31,4730,8639,7620
30097,30720,2002-03-31,382354,810917,644248
30098,30720,2002-06-30,460559,887719,722283
30099,30720,2002-09-30,455940,864363,705142
30100,30720,2002-12-31,407098,818343,653197
30101,30722,2002-03-31,4816,355223,325801
30102,30722,2002-06-30,4360,358649,328338
30103,30722,2002-09-30,4237,346221,314864
30104,30722,2002-12-31,3808,341291,308991
30105,30742,2002-03-31,5694,398580,363215
30106,30742,2002-06-30,5292,404464,368423
30107,30742,2002-09-30,4751,405053,368254
30108,30742,2002-12-31,4026,403673,366643
30109,30744,2002-03-31,0,49193,42818
30110,30744,2002-06-30,0,50842,44265
30111,30744,2002-09-30,0,51134,44447
30112,30744,2002-12-31,0,50739,43951
30113,30746,2002-03-31,4470000,13700000,12900000
30114,30746,2002-06-30,5020000,14600000,13800000
30115,30746,2002-09-30,3920000,13900000,13000000
30116,30746,2002-12-31,7240000,17100000,16200000
30117,30750,2002-03-31,0,174554,155849
30118,30750,2002-06-30,0,170957,152133
30119,30750,2002-09-30,0,174759,155776
30120,30750,2002-12-31,0,174870,155671
30121,30757,2002-03-31,468084,2470000,2290000
30122,30757,2002-06-30,427468,2510000,2320000
30123,30757,2002-09-30,468030,2600000,2400000
30124,30757,2002-12-31,474678,2520000,2320000
30125,30763,2002-03-31,7454,206341,190985
30126,30763,2002-06-30,6722,214079,198466
30127,30763,2002-09-30,6255,221289,205387
30128,30763,2002-12-31,5715,236618,220624
30129,30775,2002-03-31,15067,106099,97777
30130,30775,2002-06-30,15850,114531,105963
30131,30775,2002-09-30,18213,111129,102218
30132,30775,2002-12-31,19696,112245,103137
30133,30776,2002-03-31,122511,508885,466630
30134,30776,2002-06-30,150510,528934,484671
30135,30776,2002-09-30,163973,547272,502216
30136,30776,2002-12-31,217419,612295,566721
30137,30783,2002-03-31,44206,65554,50595
30138,30783,2002-06-30,45944,66423,51336
30139,30783,2002-09-30,47061,66876,51689
30140,30783,2002-12-31,48409,67057,51602
30141,30788,2002-03-31,68057,476815,429343
30142,30788,2002-06-30,72200,477718,427640
30143,30788,2002-09-30,68437,486924,434448
30144,30788,2002-12-31,68036,490999,437507
30145,30789,2002-03-31,9908,37070,32850
30146,30789,2002-06-30,11511,37887,33556
30147,30789,2002-09-30,10166,38462,34153
30148,30789,2002-12-31,10388,40918,36633
30149,30792,2002-03-31,0,433552,400949
30150,30792,2002-06-30,0,457962,418430
30151,30792,2002-09-30,0,534727,494222
30152,30792,2002-12-31,0,515634,473147
30153,30799,2002-03-31,5902,486787,447298
30154,30799,2002-06-30,5415,491123,450550
30155,30799,2002-09-30,5959,504993,463597
30156,30799,2002-12-31,5506,516011,473363
30157,30804,2002-03-31,10,65795,61785
30158,30804,2002-06-30,9,66199,62138
30159,30804,2002-09-30,9,64588,60430
30160,30804,2002-12-31,8,67306,63052
30161,30812,2002-03-31,37716,229007,213017
30162,30812,2002-06-30,39350,229747,213630
30163,30812,2002-09-30,41153,230902,214406
30164,30812,2002-12-31,36624,227652,211031
30165,30817,2002-03-31,33086,181260,162230
30166,30817,2002-06-30,29303,183006,163221
30167,30817,2002-09-30,33932,182463,162702
30168,30817,2002-12-31,35209,184205,164134
30169,30819,2002-03-31,12725,73554,67171
30170,30819,2002-06-30,12818,71890,65423
30171,30819,2002-09-30,12933,72120,65522
30172,30819,2002-12-31,14842,74939,68119
30173,30836,2002-03-31,281615,583177,550885
30174,30836,2002-06-30,307569,613748,579367
30175,30836,2002-09-30,344307,662334,612605
30176,30836,2002-12-31,405701,741641,689585
30177,30846,2002-03-31,43,252482,233255
30178,30846,2002-06-30,1051,246477,226489
30179,30846,2002-09-30,1023,263224,242617
30180,30846,2002-12-31,1484,261552,240674
30181,30864,2002-03-31,1197,152112,143540
30182,30864,2002-06-30,786,160692,151953
30183,30864,2002-09-30,1376,173554,164765
30184,30864,2002-12-31,2710,171231,162379
30185,30866,2002-03-31,2071,71031,63404
30186,30866,2002-06-30,2282,70279,62499
30187,30866,2002-09-30,2087,68114,60181
30188,30866,2002-12-31,1948,68382,61376
30189,30869,2002-03-31,4079,153138,138554
30190,30869,2002-06-30,13704,158435,143429
30191,30869,2002-09-30,13532,153178,137832
30192,30869,2002-12-31,17531,154674,139329
30193,30878,2002-03-31,0,17864,14239
30194,30878,2002-06-30,0,18031,14368
30195,30878,2002-09-30,0,18650,14935
30196,30878,2002-12-31,0,18198,14413
30197,30879,2002-03-31,47683,1040000,944264
30198,30879,2002-06-30,75575,1010000,908691
30199,30879,2002-09-30,102888,1100000,1010000
30200,30879,2002-12-31,157618,1170000,1090000
30201,30887,2002-03-31,575265,2710000,2480000
30202,30887,2002-06-30,607538,2830000,2600000
30203,30887,2002-09-30,642533,2800000,2570000
30204,30887,2002-12-31,549998,3110000,2810000
30205,30889,2002-03-31,4,35797,32570
30206,30889,2002-06-30,3,35944,32647
30207,30889,2002-09-30,2,36479,33133
30208,30889,2002-12-31,2,38605,35174
30209,30890,2002-03-31,624266,8930000,8300000
30210,30890,2002-06-30,300813,8350000,7670000
30211,30890,2002-09-30,109649,11700000,11000000
30212,30890,2002-12-31,0,11400000,10700000
30213,30895,2002-03-31,418357,1190000,1110000
30214,30895,2002-06-30,489140,1280000,1200000
30215,30895,2002-09-30,526573,1330000,1240000
30216,30895,2002-12-31,498780,1310000,1220000
30217,30898,2002-03-31,91443,450746,422518
30218,30898,2002-06-30,129271,513087,480802
30219,30898,2002-09-30,151581,562460,527324
30220,30898,2002-12-31,124133,567169,528981
30221,30903,2002-03-31,39655,258024,233426
30222,30903,2002-06-30,39082,268615,245092
30223,30903,2002-09-30,38227,269408,245135
30224,30903,2002-12-31,37092,281330,256261
30225,30919,2002-03-31,11464,56007,44015
30226,30919,2002-06-30,10640,54611,42818
30227,30919,2002-09-30,9722,51130,39594
30228,30919,2002-12-31,8409,50524,39160
30229,30921,2002-03-31,243001,1070000,1000000
30230,30921,2002-06-30,135354,1070000,997271
30231,30926,2002-03-31,40195,108177,98774
30232,30926,2002-06-30,43996,107454,97490
30233,30926,2002-09-30,44891,106860,96398
30234,30926,2002-12-31,49525,108540,97893
30235,30927,2002-03-31,2813,62409,52655
30236,30927,2002-06-30,2703,62230,52312
30237,30927,2002-09-30,3623,63613,53514
30238,30927,2002-12-31,3138,62593,52324
30239,30929,2002-03-31,51590,557635,509257
30240,30929,2002-06-30,55046,563248,512860
30241,30929,2002-09-30,64357,581904,529948
30242,30929,2002-12-31,56234,589915,536945
30243,30943,2002-03-31,120,68349,63519
30244,30943,2002-06-30,101,72790,67804
30245,30943,2002-09-30,81,71865,66832
30246,30943,2002-12-31,48,72997,67930
30247,30950,2002-03-31,2,6129,4934
30248,30950,2002-06-30,2,6090,4891
30249,30950,2002-09-30,1,6089,4907
30250,30950,2002-12-31,1,5921,4720
30251,30951,2002-03-31,2604,39312,34400
30252,30951,2002-06-30,2398,39099,34204
30253,30951,2002-09-30,2270,40157,35140
30254,30951,2002-12-31,2178,40263,35420
30255,30953,2002-03-31,412696,1120000,1020000
30256,30953,2002-06-30,486171,1140000,1030000
30257,30953,2002-09-30,469437,1180000,1070000
30258,30953,2002-12-31,406402,1230000,1120000
30259,30954,2002-03-31,24589,71137,61003
30260,30954,2002-06-30,24753,71228,60758
30261,30954,2002-09-30,23820,72138,61519
30262,30954,2002-12-31,21512,72252,61596
30263,30956,2002-03-31,8269,74406,66962
30264,30956,2002-06-30,8080,74668,67525
30265,30956,2002-09-30,7882,74039,66789
30266,30956,2002-12-31,6996,73846,66476
30267,30968,2002-03-31,90803,10900000,10000000
30268,30968,2002-06-30,58122,11100000,10200000
30269,30968,2002-09-30,1020000,12500000,11700000
30270,30968,2002-12-31,2253,12000000,11100000
30271,30969,2002-03-31,4365,80876,73968
30272,30969,2002-06-30,4138,80015,72466
30273,30969,2002-09-30,2841,77189,69437
30274,30969,2002-12-31,8173,78216,69768
30275,30971,2002-03-31,9565,11200000,8610000
30276,30971,2002-06-30,9140,10600000,7840000
30277,30971,2002-09-30,9589,7540000,6330000
30278,30971,2002-12-31,4961,131655,81227
30279,30976,2002-03-31,9415,82190,65826
30280,30976,2002-06-30,10440,83430,66770
30281,30976,2002-09-30,11347,85312,68516
30282,30976,2002-12-31,10112,86693,69729
30283,30985,2002-03-31,1788,236809,216265
30284,30985,2002-06-30,7679,235378,214369
30285,30985,2002-09-30,7385,235020,213467
30286,30985,2002-12-31,6708,229431,207682
30287,30987,2002-03-31,17094,98174,80411
30288,30987,2002-06-30,18762,99125,80970
30289,30987,2002-09-30,17928,98651,80051
30290,30987,2002-12-31,17018,100623,81740
30291,30996,2002-03-31,237210,477293,449501
30292,30996,2002-06-30,229071,456986,427789
30293,30996,2002-09-30,216048,466648,436523
30294,30996,2002-12-31,211673,497508,467526
30295,31004,2002-03-31,4951,45710,41402
30296,31004,2002-06-30,5196,48303,43817
30297,31004,2002-09-30,5987,50173,45539
30298,31004,2002-12-31,7503,49826,45095
30299,31015,2002-03-31,7400,70895,61251
30300,31015,2002-06-30,7809,72106,62300
30301,31015,2002-09-30,6148,72979,63019
30302,31015,2002-12-31,6100,73957,63866
30303,31027,2002-03-31,831115,6720000,6350000
30304,31027,2002-06-30,616295,6980000,6580000
30305,31027,2002-09-30,795643,7900000,7390000
30306,31027,2002-12-31,727134,8190000,7620000
30307,31028,2002-03-31,18236,87356,79294
30308,31028,2002-06-30,15737,90104,81762
30309,31028,2002-09-30,13219,89654,81124
30310,31028,2002-12-31,11320,92404,83774
30311,31032,2002-03-31,75,44977,41592
30312,31032,2002-06-30,34,43587,40166
30313,31032,2002-09-30,32,44430,40990
30314,31032,2002-12-31,30,44237,40728
30315,31043,2002-03-31,4306,74897,68728
30316,31043,2002-06-30,3864,72127,65553
30317,31043,2002-09-30,3495,74462,67253
30318,31043,2002-12-31,3099,72781,66555
30319,31063,2002-03-31,156,75521,69129
30320,31063,2002-06-30,147,75975,69447
30321,31063,2002-09-30,112,75826,68587
30322,31063,2002-12-31,109,76266,68766
30323,31068,2002-03-31,3229,55523,51929
30324,31068,2002-06-30,3013,57017,53588
30325,31068,2002-09-30,3351,54181,50881
30326,31068,2002-12-31,6433,48033,45248
30327,31071,2002-03-31,2480,18879,17276
30328,31071,2002-06-30,2364,18580,16957
30329,31071,2002-09-30,2177,19533,17910
30330,31071,2002-12-31,2331,19451,17823
30331,31077,2002-03-31,10142,158507,143625
30332,31077,2002-06-30,9694,154366,139183
30333,31077,2002-09-30,10864,153825,138285
30334,31077,2002-12-31,14899,157551,141829
30335,31083,2002-03-31,7457,56538,49532
30336,31083,2002-06-30,9066,59348,52184
30337,31083,2002-09-30,9329,60524,53167
30338,31083,2002-12-31,9624,62378,54877
30339,31084,2002-03-31,38113,562681,515214
30340,31084,2002-06-30,35709,578143,527931
30341,31084,2002-09-30,32886,600742,549023
30342,31084,2002-12-31,23526,628073,578090
30343,31086,2002-03-31,11388,76516,65911
30344,31086,2002-06-30,10449,77109,66126
30345,31086,2002-09-30,16633,73970,62921
30346,31086,2002-12-31,14646,74606,63446
30347,31089,2002-03-31,749,64742,60330
30348,31089,2002-06-30,1720,66149,61665
30349,31089,2002-09-30,2195,68391,63772
30350,31089,2002-12-31,2488,69546,64759
30351,31090,2002-03-31,9,30027,22040
30352,31090,2002-06-30,8,30529,22412
30353,31090,2002-09-30,7,30013,21751
30354,31090,2002-12-31,7,31015,22637
30355,31100,2002-03-31,57544,376629,351166
30356,31100,2002-06-30,60871,384689,357034
30357,31100,2002-09-30,82040,415103,386288
30358,31100,2002-12-31,99478,432205,402215
30359,31101,2002-03-31,157871,1580000,1460000
30360,31101,2002-06-30,174405,1520000,1410000
30361,31101,2002-09-30,163948,1490000,1390000
30362,31101,2002-12-31,152982,1470000,1360000
30363,31109,2002-03-31,42,26519,22998
30364,31109,2002-06-30,37,27668,24139
30365,31109,2002-09-30,1079,27316,23802
30366,31109,2002-12-31,951,27321,23730
30367,31118,2002-03-31,21991,58408,49013
30368,31118,2002-06-30,16170,53322,43707
30369,31118,2002-09-30,18309,63187,53041
30370,31118,2002-12-31,20817,58299,49506
30371,31121,2002-03-31,715,124461,112210
30372,31121,2002-06-30,512,123695,111177
30373,31121,2002-09-30,446,122037,109231
30374,31121,2002-12-31,389,123634,110517
30375,31123,2002-03-31,140,21059,17311
30376,31123,2002-06-30,123,20944,17122
30377,31123,2002-09-30,108,20943,17047
30378,31123,2002-12-31,98,20285,16340
30379,31127,2002-03-31,1038,130867,122507
30380,31127,2002-06-30,1011,125954,117436
30381,31127,2002-09-30,984,127333,117489
30382,31127,2002-12-31,2814,116623,106144
30383,31131,2002-03-31,0,304916,265780
30384,31131,2002-06-30,0,300277,260150
30385,31131,2002-09-30,0,305005,263632
30386,31131,2002-12-31,0,311446,269617
30387,31142,2002-03-31,21616,79268,67648
30388,31142,2002-06-30,22204,79598,67112
30389,31142,2002-09-30,21187,78822,66794
30390,31142,2002-12-31,18294,75654,63384
30391,31146,2002-03-31,5429,89240,80344
30392,31146,2002-06-30,5210,92218,83031
30393,31146,2002-09-30,4860,90000,80567
30394,31146,2002-12-31,4305,92114,82671
30395,31149,2002-03-31,0,115548,94947
30396,31149,2002-06-30,0,115710,94883
30397,31149,2002-09-30,0,115541,95655
30398,31149,2002-12-31,0,112941,92633
30399,31156,2002-03-31,151,144073,132431
30400,31156,2002-06-30,131,140688,128712
30401,31156,2002-09-30,120,140335,128082
30402,31156,2002-12-31,109,142356,129683
30403,31158,2002-03-31,7212,133375,123251
30404,31158,2002-06-30,5322,133526,123181
30405,31158,2002-09-30,6800,133562,122659
30406,31158,2002-12-31,4823,135160,123943
30407,31184,2002-03-31,58257,268506,246080
30408,31184,2002-06-30,58753,269814,246857
30409,31184,2002-09-30,54290,273430,249888
30410,31184,2002-12-31,53872,270616,246585
30411,31188,2002-03-31,970,93223,86112
30412,31188,2002-06-30,939,93165,85782
30413,31188,2002-09-30,890,93778,86047
30414,31188,2002-12-31,766,91470,83658
30415,31189,2002-03-31,7049,368446,340747
30416,31189,2002-06-30,8628,393501,363073
30417,31189,2002-09-30,8486,425272,393765
30418,31189,2002-12-31,8230,436656,403313
30419,31197,2002-03-31,2758,132518,102842
30420,31197,2002-06-30,713,133452,103492
30421,31197,2002-09-30,650,136242,106023
30422,31197,2002-12-31,598,136144,105660
30423,31198,2002-03-31,0,116282,104664
30424,31198,2002-06-30,0,117416,105418
30425,31198,2002-09-30,0,121730,109375
30426,31198,2002-12-31,0,122005,109421
30427,31203,2002-03-31,72213,1100000,1010000
30428,31203,2002-06-30,76646,1230000,1130000
30429,31203,2002-09-30,77678,1330000,1220000
30430,31203,2002-12-31,78244,1430000,1300000
30431,31204,2002-03-31,69365,154917,132715
30432,31204,2002-06-30,74764,161143,138212
30433,31204,2002-09-30,77640,161651,137964
30434,31204,2002-12-31,79080,166108,141727
30435,31217,2002-03-31,1954,170867,154649
30436,31217,2002-06-30,1871,174297,157679
30437,31217,2002-09-30,1729,178119,161243
30438,31217,2002-12-31,1473,182513,165418
30439,31223,2002-03-31,10340,288785,255984
30440,31223,2002-06-30,10796,291600,257252
30441,31223,2002-09-30,10478,303976,270125
30442,31223,2002-12-31,11261,308608,273904
30443,31225,2002-03-31,0,5663,5066
30444,31225,2002-06-30,0,5673,5078
30445,31225,2002-09-30,0,5346,4749
30446,31225,2002-12-31,0,5299,4703
30447,31232,2002-03-31,2113,61064,51697
30448,31232,2002-06-30,1877,61352,51890
30449,31232,2002-09-30,1609,60703,51069
30450,31232,2002-12-31,1355,61154,51397
30451,31236,2002-03-31,49035,240319,220540
30452,31236,2002-06-30,52020,246396,225287
30453,31236,2002-09-30,49432,253408,231227
30454,31236,2002-12-31,42569,253933,231091
30455,31239,2002-03-31,6,21539,19388
30456,31239,2002-06-30,6,20998,18857
30457,31239,2002-09-30,5,20483,18326
30458,31239,2002-12-31,5,19245,17071
30459,31249,2002-03-31,6366,93939,87587
30460,31249,2002-06-30,5886,93021,86416
30461,31249,2002-09-30,5803,104719,97394
30462,31249,2002-12-31,5661,108212,100186
30463,31257,2002-03-31,1336,106371,91189
30464,31257,2002-06-30,0,108945,93563
30465,31257,2002-09-30,0,111539,96030
30466,31257,2002-12-31,0,112769,97231
30467,31263,2002-03-31,736,369181,341252
30468,31263,2002-06-30,657,375052,346303
30469,31263,2002-09-30,2593,386106,356772
30470,31263,2002-12-31,3355,392126,362002
30471,31266,2002-03-31,0,32333,27769
30472,31266,2002-06-30,0,31628,26987
30473,31266,2002-09-30,0,32208,27511
30474,31266,2002-12-31,0,32143,27261
30475,31267,2002-03-31,4504,82762,72553
30476,31267,2002-06-30,5886,81221,70900
30477,31267,2002-09-30,6917,80274,69834
30478,31267,2002-12-31,12921,79295,68704
30479,31272,2002-03-31,4697,48576,43219
30480,31272,2002-06-30,10497,53813,48253
30481,31272,2002-09-30,13303,53582,47759
30482,31272,2002-12-31,13500,54702,48672
30483,31280,2002-03-31,1183,22413,19681
30484,31280,2002-06-30,1164,23773,20942
30485,31280,2002-09-30,1135,24227,21313
30486,31280,2002-12-31,1151,24466,21503
30487,31282,2002-03-31,4870,35907,33817
30488,31282,2002-06-30,4669,35685,33540
30489,31282,2002-09-30,4477,34948,32795
30490,31282,2002-12-31,4152,35001,32798
30491,31283,2002-03-31,12,122418,105696
30492,31283,2002-06-30,12,121010,104166
30493,31283,2002-09-30,8034,125096,108130
30494,31283,2002-12-31,7496,121962,105795
30495,31286,2002-03-31,102933,785515,730546
30496,31286,2002-06-30,107373,800626,742787
30497,31286,2002-09-30,95804,848990,788498
30498,31286,2002-12-31,73843,853534,790441
30499,31293,2002-03-31,1742,1470000,1360000
30500,31293,2002-06-30,2030,1520000,1420000
30501,31293,2002-09-30,1690,1680000,1580000
30502,31293,2002-12-31,1086,1620000,1520000
30503,31294,2002-03-31,0,151212,138366
30504,31294,2002-06-30,0,157732,144732
30505,31294,2002-09-30,0,162537,148842
30506,31294,2002-12-31,3013,177376,163133
30507,31313,2002-03-31,7403,321776,292843
30508,31313,2002-06-30,8936,315442,284955
30509,31313,2002-09-30,8036,325228,293317
30510,31313,2002-12-31,7379,354396,321348
30511,31329,2002-03-31,293,59221,51331
30512,31329,2002-06-30,281,58396,50347
30513,31329,2002-09-30,275,62230,54017
30514,31329,2002-12-31,268,60922,52591
30515,31330,2002-03-31,12,11641,9756
30516,31330,2002-06-30,12,11394,9453
30517,31330,2002-09-30,494,11474,9472
30518,31330,2002-12-31,1255,11417,9402
30519,31345,2002-03-31,0,16315,14671
30520,31345,2002-06-30,0,16627,14974
30521,31345,2002-09-30,0,16605,14951
30522,31345,2002-12-31,0,16729,15059
30523,31353,2002-03-31,330,8753,6592
30524,31353,2002-06-30,310,9536,7357
30525,31353,2002-09-30,283,9263,7073
30526,31353,2002-12-31,253,9484,7269
30527,31358,2002-03-31,8134,52619,48625
30528,31358,2002-06-30,7548,47160,43126
30529,31358,2002-09-30,12201,55254,51056
30530,31358,2002-12-31,12081,59320,55033
30531,31361,2002-03-31,230427,1060000,919394
30532,31361,2002-06-30,233438,1050000,899258
30533,31361,2002-09-30,223015,1300000,1160000
30534,31361,2002-12-31,196411,1430000,1290000
30535,31367,2002-03-31,33056,269232,237757
30536,31367,2002-06-30,31751,267364,234463
30537,31367,2002-09-30,26237,266534,232386
30538,31367,2002-12-31,24205,260473,225533
30539,31369,2002-03-31,4305,39132,35401
30540,31369,2002-06-30,3981,39374,35480
30541,31369,2002-09-30,4535,38352,34412
30542,31369,2002-12-31,4928,38822,35002
30543,31372,2002-03-31,1785,40486,33057
30544,31372,2002-06-30,1742,43269,35966
30545,31372,2002-09-30,1651,43355,36128
30546,31372,2002-12-31,1446,43632,36417
30547,31376,2002-03-31,12670,171722,160896
30548,31376,2002-06-30,17645,172710,161246
30549,31376,2002-09-30,25066,173989,162409
30550,31376,2002-12-31,30780,165404,154070
30551,31381,2002-03-31,2704,56731,45905
30552,31381,2002-06-30,2836,56936,45824
30553,31381,2002-09-30,2923,56845,45501
30554,31381,2002-12-31,2396,56016,44476
30555,31390,2002-03-31,1787,8620,8078
30556,31390,2002-06-30,1278,8282,7803
